DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,LOCATION,LAT,LON,Year,Month,Day,Time Period,Age Range
200812103,07/21/2020 12:00:00 AM,2020-07-21,0.0464027245636441,8,10,847,1,210,34,0334 0344 0355 0342 0202 0209 1822 0916,39,F,4,101,52,206,SWITCH BLADE,IC,2,210,946.744186046512,10300    BELLWOOD                     AV,34.0515,-118.418,0,0.545454545454545,0.666666666666667,12 AM - 3 AM,30-39
200911420,06/22/2020 12:00:00 AM,2020-04-03,0,9,9,916,2,649,20,0360 0100,56,F,2,501,51,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,649,946.744186046512,13800    SHERMAN                      WY,34.2012,-118.4335,0,0.272727272727273,0.0666666666666667,12 AM - 3 AM,50-59
200804371,01/08/2020 12:00:00 AM,2020-01-05,0.340144742443593,8,10,854,2,740,46,0329 1822,77,F,4,203,37,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,740,946.744186046512,1500    COTNER                       AV,34.0495,-118.4481,0,0,0.133333333333333,12 AM - 3 AM,70-79
201111795,07/24/2020 12:00:00 AM,2020-07-24,0.389101745423585,11,6,1153,2,625,28,0356 1822 1416 2029,69,F,3,109,42,500,UNKNOWN WEAPON/OTHER WEAPON,IC,2,625,946.744186046512,LOS FELIZ,34.1081,-118.3079,0,0.545454545454545,0.766666666666667,12 AM - 3 AM,60-69
200210233,05/15/2020 12:00:00 AM,2020-05-15,0.893571732652193,2,7,245,1,330,11,0913 0344 1307 1609 0329 1810,29,M,2,101,52,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,330,946.744186046512,400 S  LAKE                         ST,34.0621,-118.2747,0,0.363636363636364,0.466666666666667,12 AM - 3 AM,20-29
200708114,04/08/2020 12:00:00 AM,2020-04-08,0.785014899957429,7,12,722,1,310,10,325,39,M,4,242,13,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,0,310,946.744186046512,8400    BEVERLY                      BL,34.0761,-118.3731,0,0.272727272727273,0.233333333333333,12 AM - 3 AM,30-39
200413565,10/07/2020 12:00:00 AM,2020-10-07,0.553001277139208,4,3,448,2,740,46,329,39,X,5,101,52,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,740,946.744186046512,2800    LANCASTER                    AV,34.0572,-118.1942,0,0.818181818181818,0.2,12 AM - 3 AM,30-39
201206824,02/10/2020 12:00:00 AM,2020-02-10,0.189016602809706,12,0,1215,2,626,25,2000 1814 0913,37,M,2,501,51,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,626,946.744186046512,1200 W  57TH                         ST,33.991,-118.2958,0,0.0909090909090909,0.3,12 AM - 3 AM,30-39
201105065,01/24/2020 12:00:00 AM,2020-01-17,0.650915283099191,11,6,1148,1,341,43,0344 0385,56,F,2,101,52,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,341,946.744186046512,200 N  AVENUE 49,34.1048,-118.2043,0,0,0.533333333333333,12 AM - 3 AM,50-59
201004415,01/11/2020 12:00:00 AM,2020-01-10,0.948914431673052,10,11,1015,1,331,38,1300 0385,52,F,3,101,52,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,331,946.744186046512,18400    SHERMAN                      WY,34.2048,-118.5273,0,0,0.3,12 AM - 3 AM,50-59
200817301,12/07/2020 12:00:00 AM,2020-12-07,0.650915283099191,8,10,897,1,320,13,1822 1609 1210,54,M,4,501,51,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,320,946.744186046512,3300 S  BEVERLY                      DR,34.031,-118.3989,0,1,0.2,12 AM - 3 AM,50-59
201224761,11/18/2020 12:00:00 AM,2020-11-18,0.825457641549596,12,0,1203,2,753,18,1100 1402 1407,39,X,5,101,52,106,UNKNOWN FIREARM,IC,2,753,998,1500 W  50TH                         ST,33.9982,-118.3086,0,0.909090909090909,0.566666666666667,12 AM - 3 AM,30-39
200705874,02/09/2020 12:00:00 AM,2020-02-05,0.7232865048957,7,12,762,1,310,10,1601 0344,76,F,4,501,51,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,310,946.744186046512,5900    PICKFORD                     ST,34.0478,-118.3686,0,0.0909090909090909,0.133333333333333,12 AM - 3 AM,70-79
200617967,11/13/2020 12:00:00 AM,2020-11-12,0.523201362281822,6,4,677,1,341,43,1822 0325,39,X,5,203,37,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,341,946.744186046512,5900    SANTA MONICA                 BL,34.0865,-118.3169,0,0.909090909090909,0.366666666666667,12 AM - 3 AM,30-39
201112838,08/24/2020 12:00:00 AM,2020-08-24,0.340144742443593,11,6,1163,2,624,4,0206 0416 0400 0913 0432 1817,41,M,1,502,32,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,624,946.744186046512,1200 N  EDGEMONT                     ST,34.0934,-118.2961,0,0.636363636363636,0.766666666666667,12 AM - 3 AM,40-49
200512288,07/26/2020 12:00:00 AM,2020-07-26,0.169859514687101,5,2,532,1,330,11,0344 1300,21,F,2,104,14,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,330,946.744186046512,1200    BAY VIEW                     AV,33.7867,-118.2705,0,0.545454545454545,0.833333333333333,12 AM - 3 AM,20-29
200312831,06/17/2020 12:00:00 AM,2020-06-15,0.7232865048957,3,8,362,1,330,11,0329 0344 1601 1608 1822,33,M,1,707,16,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,330,946.744186046512,NICOLET                      AV,34.0129,-118.3513,0,0.454545454545455,0.466666666666667,12 AM - 3 AM,30-39
200218879,12/22/2020 12:00:00 AM,2020-12-20,0.29757343550447,2,7,245,2,626,25,0913 2000 1814 1810 0429 0400,32,M,1,502,32,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,626,946.744186046512,400 S  GRAND VIEW                   ST,34.063,-118.2754,0,1,0.633333333333333,12 AM - 3 AM,30-39
200808920,04/30/2020 12:00:00 AM,2020-04-30,0.442315879097488,8,10,817,1,210,34,0325 0945 0344 0352 1822 2028 0443 1420,39,X,5,203,37,500,UNKNOWN WEAPON/OTHER WEAPON,IC,2,210,946.744186046512,10800    WEYBURN                      AV,34.0623,-118.4434,0,0.272727272727273,0.966666666666667,12 AM - 3 AM,30-39
200121312,11/20/2020 12:00:00 AM,2020-11-20,0.0421455938697318,1,1,162,2,740,46,329,24,M,1,122,55,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,740,946.744186046512,300 W  9TH                          ST,34.0462,-118.2585,0,0.909090909090909,0.633333333333333,12 AM - 3 AM,20-29
